ID,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,DEFINITIVE DIAGNOSIS 
15,0.5743718914539783,0.13412046089081778,4.083645428024233,30.447594654096577,19.849424400920334,31.4453125,37.44821151313139,38.09856281123016,737.5752925872803,17.488242531697487,0.33874403586951635,1165.422433843297,1.5800724964026476,764.5034790039062,-6.0,103.0,6830672.0,4.092888357142734,57.0,2.804190228386099,148.0,33.73318460503936,50.32201257861635,51.0,-79.0,227.0,24.017487041932622,65.54403196162228,-0.20942435624361988,3191975.860595703,0.0669261500731775,1763.715175823741,184.3112768092679,4494.286010891879,-38.190701440699705,39.920677910458224,25.143719603633826,0.22282456786929217,3.886167841092118,3.3902131320911177,9.568531247651128,0.3253870222122721,0.2333568773783736,0.9586239030066308,0.8662687799364341,-0.08086587356160337,0.6663699910135604,0.2341177089239476,13.439197043178773,0.006030150459244684,7.7406379534191085,0.3584015122614345,0.015149429168820765,26.878394086357552,4.646210696529788,16.26609937852301,99.88394775349833,0.06627658241656108,17.94620374272668,202.48683108627608,1.1840146512454086,239.13823443720563,0.013330721704066703,0.011777875311051348,4.384109194751196,1367.2107170834522,0.9043542747546555,0.9479438800193516,0.06454880121690554,0.9606705689453027,194.61839296970464,0.01143516253322615,48.36893203883495,0.058700160241304554,21.8427043076633,206.32766990291262,8.740291262135923,1750.3410194174758,0.06924518439614195,0.013918215789505082,380.03155339805824,0.46120334150249787,0.7062925906066301,147.29130917836625,0.010255453059598752,5.821913750715208,0.5182389937106918,5.016890140446789,6.215761828386324,394.23899371069183,0.24794905264823386,2.0146892923539417,106.4125786163522,17.66340769748032,202.33270440251573,7.553459119496855,1514.3402515723271,0.06171306980886938,0.011604849935414229,0.4409791543859566,91.10163148431396,0.0061094968558263185,0.7221872850235479,0.004777294784477326,496.0455444466651,0.17347516523871445,0.7473775780226374,0
20,0.7937680741602008,0.45398312121210177,14.44289866343916,31.813734891459564,32.14446479288913,38.326190338262506,40.29145867110923,47.89026559816201,5536.137223243713,25.252727076637044,0.24937861037157025,6068.706787266424,1.0961987650498788,5594.987869262695,-9.0,84.0,65703130.0,3.9203360803317264,49.0,2.9953849843539664,149.0,29.102271846657118,37.58380532829872,38.0,-79.0,228.0,20.208480372163226,52.50316102244166,-0.030146397683410594,15351549.95918274,0.07730482744696655,1344.039494392982,156.72871657609846,3635.3835219669777,-6.497602955020155,34.58907931916429,16.63769192577104,0.3502309159308882,3.19223252904131,3.1493389989292435,6.254231843427197,0.3560102197163578,0.2651732769069006,0.9713251694066496,0.8857629135124852,-0.03529538562706595,0.43448703911974135,0.27218198286851575,12.338582238187989,0.006925666411379457,7.629511339642516,0.3535448677128682,0.015231652519582906,24.677164476375975,4.595633846348184,12.806692811233834,1657.9964679769469,0.0758571850214846,13.92864211793103,165.44193124629186,1.29244162343973,212.40979193577274,0.014927954965153749,0.012350772223823138,4.382589677922841,18560.310672191416,0.8485881106495579,0.917035387519969,0.10197483342884664,0.937275554651774,155.34156296363363,0.011787443034113174,418.9597407969116,0.05776364825546831,22.125810570423617,172.81979870398456,363.56252585137184,57452.411829587756,2.4151905737050186,0.01832747347409592,2685.049910381911,0.3701985261797754,0.6311654013413757,111.35714459860782,0.01309882842390055,6.391875447684402,0.3043003985735263,352.7632419710835,6.499446877485533,4229.28260960772,0.17744000879411453,2.995254573641446,1842.5605621984478,13.504276591448033,165.0570589469268,12.962408223201175,2077.12955737361,0.11215781433105401,0.012062180173011994,0.27449105866716433,47.36783019746217,0.004868478024772847,10.661005614564722,0.0003210297277559409,441.12433066825594,0.11487533320238615,0.05165295694796494,1
35,0.2562098368205498,0.1600220037104573,5.237948328043507,32.73267554830156,24.24515831188989,25.328286755826017,14.922136010888032,31.312956115689957,277.4260926246643,8.386433460930343,0.3843297882978292,535.2355458395209,1.9292905752872083,306.2929916381836,-13.399999999999999,121.0,3329237.0,4.256022081907813,73.0,2.4699623796722188,149.0,41.09984411090653,57.599653379549395,63.0,-77.0,226.0,30.242368021588803,75.95991143741934,-0.3301045693089712,1618606.2866706848,0.05734856380789899,2452.1880761363536,204.8291462034041,11981.867561520285,-207.23093635626017,67.53249261894258,36.1693225133091,0.3059684451056165,4.793781630421551,3.614312085355649,12.71117304048203,0.27802758167928343,0.1834777062460307,0.9420857712018472,0.8406552652678155,-0.16243248643901909,0.8635697060396376,0.19660767872366985,14.034886999105883,0.005019824071889959,7.867502265781666,0.47834522873931107,0.012109622526596047,28.069773998211755,4.93783730387664,25.925453783062917,31.90917615080045,0.05720173067983162,24.641846356025937,229.24832487683054,1.1044221544808408,252.39169784658068,0.01558378964669008,0.014377897427032268,4.442093452333497,521.4859595839453,0.9344676164315673,0.9668044260765231,0.03396574803684994,0.9743569326071154,223.53694376448087,0.014079357269198416,20.733695652173914,0.05634156427221172,25.83739957466919,230.91847826086956,3.8940217391304346,875.3559782608696,0.04637389021322856,0.01587344104700153,190.2445652173913,0.516968927221172,0.7469364321301859,172.81303632055804,0.01294965146074728,5.48097429771266,0.6377816291161178,1.435602256616257,5.854164639161429,193.6169844020797,0.33555803189268585,0.9292611938281136,33.09012131715771,24.52535525592544,229.0103986135182,4.400346620450606,972.5355285961872,0.053557542321292985,0.014284847380573505,0.5457625649913345,126.14705420758716,0.009058542942054174,0.3528724608859771,0.010262286537956111,669.3569768105608,0.3233707554411227,1.764079231260798,0
47,0.7718995587486345,0.42876522934168015,17.38176278761695,40.53911464393848,39.276761013205714,32.95025978275401,41.89453125,64.87278152818118,2526.9944429397583,31.29212470571642,0.2112771217740259,4246.533070367579,1.680467910102489,2569.7914123535156,-7.0,88.0,37108756.0,3.938280732216116,49.0,2.9602529723161752,149.0,29.57146552977725,40.471056910569104,41.0,-79.0,228.0,20.767338474960287,54.92696999216619,-0.06048744367858337,7707869.583892822,0.0759818229889616,1379.0655850618018,166.3821004844176,4529.72313529835,-19.387293702465776,38.95750054761874,14.451580031072174,0.4589033917863666,2.9646870121655615,3.044386922826881,5.432616236554737,0.3710938556454672,0.28209623406554984,0.974846779527829,0.8927132238391728,-0.05949610988385853,0.5617402660978797,0.288321670702296,12.65914379129084,0.0071284492781812795,7.590944497461451,0.4630160687870444,0.015441516653323181,25.318287582581686,4.67946972928676,13.35227014467273,848.633384700876,0.07489734248030437,14.19813332220566,172.77114062057547,1.2773629581319774,220.11342208685494,0.013921168822818263,0.011555662548264796,4.377426297070135,9709.259149637202,0.8560074238552036,0.921200750469043,0.09678829702745838,0.9404847727377965,162.60480145186227,0.011038429563788385,250.79462339549528,0.06073979738326357,20.147674644565512,176.12230564301282,60.36473722450957,9886.840639379996,0.442245279857148,0.015821467991707003,1472.2903850811335,0.35657311336428515,0.6189893157037354,109.96777281093529,0.011292763593294456,6.38814971874219,0.3356910569105691,51.49071612218241,6.4981240898800445,2263.3626016260164,0.18401321964439157,2.8810350981558592,934.5764227642277,13.860568940445502,172.61032520325205,12.17609756097561,2081.4566666666665,0.10219228254178,0.011321262851744422,0.2909480990663304,51.228253735565566,0.004641760288928906,5.029530632858295,0.0006719535787982421,399.9641523197499,0.10651996145345949,0.11198376462277432,0
49,0.6067579279289805,0.30859314609029237,34.0374201554188,110.29869129193062,124.56299495646536,101.33798531679227,120.42498197961268,154.34948644425964,44368.645548820496,66.92460538157012,0.23020651600277042,26327.965066888246,0.5933912279994797,44844.14348602295,14.0,62.0,92385111.0,2.994392972998891,24.0,4.257585478699206,149.0,14.947652906056154,38.67055009624151,39.0,-74.0,223.0,10.312298253994026,43.264871120139084,-0.10293592067209843,83893873.87676239,0.15262521170039103,376.43762829632027,155.99929045757113,368.06965195321834,-6.795113084932684,9.444635651719777,4.691771524424299,0.3303489711608547,1.6560196380363275,2.332833306859086,1.9087847049713185,0.49609470375160486,0.4327806490982945,0.9913996152231496,0.9356702067673337,-0.0405692078180835,0.402876936381231,0.4209288198980702,12.442296770281953,0.027133783513967745,5.7612869070186825,0.39627346974748795,0.057858703482054644,24.88459354056391,3.6373734217715383,3.534101794036018,6158.765725630271,0.146243389280592,4.113987451304505,158.03949194131155,1.610673037352308,254.57650390362707,0.011316131837021317,0.007203902985484629,3.732047906081649,31767.46409026448,0.750519531092521,0.8531642807602691,0.2219770623194242,0.8881003173285138,140.35655878765638,0.006445935066375277,700.3582554517134,0.09486093125446476,9.423168185167688,161.1202763104429,16202.72856562373,2593207.2973046186,102.96399350994908,0.008495158007464561,2439.401733712583,0.3304079281745338,0.5938834799847742,96.82257891186218,0.005283023925897996,5.9896045099288955,0.14958970722317902,16158.039983496941,6.1427314406101345,5532.004153581198,0.11208599237323873,6.9135100270954535,7532.817323472799,3.838594634640576,158.04210313038192,30.124019856144262,4776.179191571269,0.2004944448305272,0.007136164759475091,0.15010956035180478,24.11283958837585,0.0012351270254265284,15.647902512068129,0.00015046388818076834,276.2570651694137,0.017113823217159027,0.03967273221395717,1
50,0.13233341360976883,0.07308845584975619,7.688685395437418,105.1969877601822,10.486328125,66.15209002202596,79.4366975108985,79.4366975108985,140.16496817270914,13.921076491769979,0.3519731592161598,370.7383960527747,2.6450146629788156,162.01660537719727,-61.0,25.0,339604.0,3.7179324387924404,52.0,4.269234371851492,143.0,28.245613316680657,-17.447963800904976,-22.0,-79.0,222.0,20.792359789020317,39.20037861115526,0.716873633636331,220969.82832336426,0.08441678098319035,1232.2382424602279,47.73903681394047,1675.2000007645836,28.39413217205989,20.422047599862164,17.62764745677614,0.032338372748585205,3.4369566014794226,2.8548093155146357,5.692732724521139,0.31834522775438895,0.22116229743204885,0.9692795364837578,0.8768654224660697,-0.45489602447424893,0.9420437512391993,0.26359635806863857,6.856554766858271,0.03133123137523813,5.36390268039393,0.8320653515986187,0.05392261135970465,13.71310953371654,3.484572079644866,9.512423764159577,18.256632891084127,0.08441023441185469,12.382252716223867,58.550179048902876,1.0727416185299639,62.66836621824609,0.09396566141528881,0.08867972860542238,3.813854956843045,208.23983396744183,0.9613790149216109,0.9787678384963454,0.026375608064224395,0.9845264761988453,57.6783884144325,0.0875455230526432,13.775757575757575,0.08348943985307622,13.364701561065196,59.76969696969697,2.3333333333333335,136.77575757575758,0.18016339139676033,0.09195111118410296,102.28484848484848,0.6199081726354454,0.8157205387205387,50.43010437710437,0.07457921277665469,4.646141369710486,0.746606334841629,0.5393572084481175,4.9475238610298415,96.75565610859728,0.4378083986814357,0.5278352204090826,18.65610859728507,12.306955222047051,58.497737556561084,2.936651583710407,170.23529411764707,0.2166843013163821,0.0883404167186778,0.664624183006536,40.568690296631466,0.06046890325047728,0.3786426908273991,0.02555892958896481,364.17120364465376,0.19746892779871605,3.6717680528223227,0
51,0.1553094456548939,0.1382830548707793,8.096622386191012,58.55108128582366,14.290395133319661,29.90992770008671,15.951352072303159,42.89682492330844,273.52488962809247,9.093535976995906,0.3248275022750709,627.3297727933341,2.293501602893633,283.6893844604492,-15.0,92.0,3672686.0,4.075567939838385,59.0,2.538779897268693,144.0,34.186478537895105,39.32021466905188,39.0,-77.0,221.0,24.985793721261302,57.315356488862896,0.014638433526923405,917975.3574066162,0.06676245915751679,1738.970807825116,167.79010031442564,5250.150321473139,-9.758087725148126,45.26177869098475,20.150358541426822,0.38245788621689847,3.526862674059579,3.263458438319689,7.4871896692910935,0.3369961185544907,0.2442889850682968,0.9657887176543442,0.8758364549760724,-0.09467168978773986,0.7204558504898574,0.24951248686672892,12.70853614202038,0.006179004891681485,7.664047332230637,0.4319336246697464,0.015178508166636498,25.41707228404075,4.739517303332838,16.353034308102895,69.78420627415136,0.06608602886508129,17.769812991683718,173.1367991027466,1.1858810652726441,206.00471983462234,0.01394985353458763,0.012321313733883087,4.389075368866875,946.4329779291687,0.8958592535782303,0.9444750240814644,0.06385554177332589,0.9581416752567319,165.78434716310568,0.0119468009700219,30.772200772200772,0.05940579299652659,21.503480866415227,173.2972972972973,12.706563706563706,2286.5501930501932,0.10373592613352543,0.015179376848248105,205.67567567567568,0.39705728894918085,0.6522979384211184,113.47998979844645,0.0111084133100548,5.891930816789003,0.46332737030411447,8.048299816639586,6.167403356248382,272.8747763864043,0.24407403970161387,1.8961984888681231,74.64042933810376,17.505493934031186,173.30858676207512,7.867620751341682,1404.5,0.06838039750245256,0.012127404598891871,0.3882894055720745,67.25888583018843,0.006060746577910285,0.6051071051651717,0.006314963620776296,496.14852466826096,0.17111684468908062,1.027138813618713,0
52,0.28144333771273977,0.13566997262683614,10.749156094144908,79.23017810072643,21.197304046801307,24.28107027161604,72.3253817545906,72.47646144355356,507.53692785898846,22.29880577224327,0.2632979716094496,1168.64258755598,2.3025764696291615,532.4888229370117,-21.0,72.0,4670816.0,3.9209804197261318,48.0,3.1649582054384053,149.0,29.254431821408403,26.438721136767317,27.0,-79.0,228.0,20.16547018515819,45.54200918224008,0.04916561769776975,1091337.1276855469,0.07734352570756131,1375.0686250074928,135.09756884881665,3915.154036587866,8.391244558591715,35.17190398343159,17.47285124532721,0.33599183913609626,3.269514567735396,3.1692632886628127,6.5619266510645895,0.3517359435931572,0.26107508071962937,0.9700412986147808,0.8834858494657875,-0.062291754566576665,0.5985255155772302,0.2707755095385177,11.430616749685928,0.00727295972374608,7.518455544043662,0.3778577687263339,0.017567965017046754,22.861233499371853,4.5844153313400335,13.161188807189701,161.45346316856416,0.07631008436292824,14.22959579495215,139.02679304408977,1.2037736615653303,168.00779296048117,0.01855870297090603,0.01633816980825847,4.267977646115803,1877.0751690065715,0.8865715478526799,0.939506763219019,0.06956579925512282,0.9540937836943973,132.49431603867166,0.015825996382671275,63.32153690596562,0.06402582093626454,19.056519592156793,136.94034378159756,14.012133468149646,2036.9919110212336,0.14070808897736511,0.021334216795007577,394.64610717896863,0.3990354976531533,0.6555634651303464,90.0583496849408,0.015460928735619698,5.977836492636868,0.4391651865008881,8.827188047286583,6.157214319179277,509.25666074600355,0.22613528452309217,2.243808542791251,174.17761989342807,13.918383777277905,139.22513321492008,8.86323268206039,1266.4009769094139,0.09447778064101514,0.01601392910854778,0.37214207069990024,51.194006736390534,0.00794648221834566,1.1472797888551627,0.003258948725016656,463.2800877274034,0.12295429967949531,0.5352712987806233,0
54,0.43425442789365304,0.19970649080846334,17.13162545302509,85.78401925581817,51.9061518145143,31.18785838072208,67.56866918129764,88.35264898278596,971.488356590271,37.25209020435343,0.18093155477555828,2621.77172795097,2.698716572530897,1031.332015991211,-11.0,75.0,9721773.0,3.8180016293282777,45.0,3.150278269413028,147.0,26.997615700772638,32.25868725868726,32.0,-79.0,226.0,18.8678247504261,46.98923724629309,0.049885442311681086,2271494.278907776,0.08366753223869361,1167.3655133346253,146.70373878995827,2973.1851499047098,-0.4054646815241659,30.561849909032713,11.348444341257277,0.456969036573414,2.599499868618941,2.8874690910139615,4.442891169921312,0.39975276158025214,0.3156794946294275,0.9799927701105348,0.9042812301056854,-0.07242224462003519,0.6158205435588509,0.3211505525145006,11.911837543694398,0.009513869312150761,7.199944222223122,0.47103454261352284,0.02228347264618085,23.823675087388786,4.495905396550839,10.477573562572498,337.1781216799823,0.08236319918628678,12.071418095368962,150.58628947026588,1.2451483219211104,186.75491472600513,0.014676443471488963,0.012447048630590141,4.214556274597964,3570.834748450933,0.870922376000129,0.9297506944565768,0.08513099890871875,0.9469045244570291,142.73398849032307,0.011958588232974911,122.41156653565413,0.06873192955398884,16.420375282041615,153.28804042672655,23.612015721504772,3596.698483997754,0.19235757873410195,0.016161896005416645,681.3874227961819,0.38258698640998423,0.6418265429419632,99.04362421858063,0.012007447678129857,6.039756837255789,0.4044969339086986,17.50021012238171,6.268462444471299,875.9180104474223,0.19893663648590101,2.813407268979005,368.388144446968,11.75986723482415,150.38201226436522,10.802407449466273,1597.200545082898,0.09734242756871868,0.012211888134267912,0.3398930859448476,52.141880684201475,0.005690268752698301,1.8552513300066904,0.0018261996771633587,382.22134595907266,0.08345330414084384,0.3247637943269375,0
55,0.5638579368626007,0.3965387824558965,13.119144058205652,33.084138648316895,30.76171875,34.19431294232502,35.97807873772866,39.26715937393296,1924.9077637990315,18.654754161116195,0.30434159776331277,2458.8352145802814,1.277378200048132,1947.2408294677734,-18.0,66.0,13873594.0,3.7617268109938427,45.0,2.9572355209751193,148.0,26.271705853601347,24.330570570570572,25.0,-79.0,227.0,18.716049031431638,40.82276053597769,-0.0671907220835682,3241568.1171417236,0.08558818999179357,1074.5211134882634,125.20191231845943,2561.286515450427,-12.818098009922913,29.01912431284375,13.854329192713253,0.3536515531646124,2.8953021184052696,3.0034840035302173,5.189889838752311,0.37645103089600257,0.28868313932779954,0.9758319210136305,0.8949060186936939,-0.04836056058056145,0.4741069169653919,0.2966427299234266,11.018632800598546,0.008430077655768599,7.325913888696349,0.36366312510902726,0.01640731496212613,22.03726560119708,4.462604380377455,10.718363376389249,640.6224812521983,0.0844137759068745,11.10530115474104,131.5548754827467,1.3158147759245056,172.69502771540357,0.01844238857344357,0.014806184784973598,4.240408124106876,6379.00183227686,0.8391459692116517,0.9116747516747515,0.10912324713679568,0.9326566102843098,122.80208556348853,0.014016342926625557,152.54032957502167,0.066149318983097,16.930187022955316,135.84041630529055,109.48438855160451,14810.367302688639,0.9574703508181359,0.020771782496626597,756.6123156981787,0.3281059478309534,0.5926594161448278,81.47328232319182,0.013607796702009942,6.389263455384409,0.276996996996997,96.45122400254547,6.391452673454745,1436.44984984985,0.1725465285104925,3.007849305161017,712.5216816816817,10.829216185554921,131.42786786786786,13.874474474474475,1810.1425825825827,0.15543811857873516,0.014520918549386693,0.24694603001676116,33.34391555620653,0.004906085153399324,3.8832365786824354,0.0008973094649946683,428.54935252305484,0.08342473285406178,0.15838110112940573,0
