ID,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
1,0.7208026914292773,0.5361222337146565,16.411749826866327,30.61195524974487,32.63231123926723,38.1662946846727,34.166015625,45.22704398880263,4368.835428555806,22.065179733928698,0.4086463128427378,3162.6198812758594,0.7239045583187184,4397.74532699585,-4.0,99.0,36227653.0,4.031595855841843,53.0,2.888083215650094,149.0,31.72935097432325,46.91054446650643,47.0,-79.0,228.0,22.29963734139544,61.52998686089314,-0.15173442468514686,16258801.070392609,0.07070871174215435,1585.3401009576057,183.81940403258275,5185.640806995161,-37.035346567113145,41.98620942080583,17.35739163992342,0.41283844767929234,3.2490768949695785,3.1607504633191015,6.489205991034053,0.3544079949885601,0.2639788179728767,0.9702128679416707,0.8842117093564735,-0.05313826224665197,0.5226080286301928,0.27076543680881,13.328962118407283,0.006276216878849845,7.75291622160642,0.41651091363128906,0.014044517574580176,26.65792423681456,4.727435162358627,14.835900265182314,610.423959600532,0.06955913487296553,16.369281266590775,191.1590181877717,1.2973055920031535,248.48461390989985,0.014019795073740245,0.011779580138229068,4.4862664901612135,7471.738959996807,0.8499952994721924,0.9171121490068088,0.10469213620514008,0.9375241086580863,179.17752500103612,0.011294067546024075,162.03565365025466,0.055020595466979516,24.439153582515903,192.0295415959253,141.60577249575553,26818.784719864176,0.8398110112677097,0.019072978714533968,1060.3663837011884,0.3600564970122881,0.6220334488862221,119.18649568505668,0.01470969084875993,6.444629768558004,0.3077646567039398,131.04823795619174,6.623102646906612,1705.551572787125,0.1782371797248537,3.0446081259566005,676.611662660675,15.939727099521404,191.2579161876894,12.999163966976695,2509.8082349252795,0.09686107667425732,0.011432740406204287,0.2745835442512408,52.45714569566612,0.0052794817747024445,4.058250017006444,0.0008399458836883239,434.7063098137919,0.13573033052616512,0.13718395949725065
2,0.564047159248133,0.3832877509810058,25.467926070852492,66.44596913329113,75.59785314670401,53.58937525563539,74.80692560498152,77.00186979822695,20439.5525097847,37.47866013312199,0.2490297363444132,14517.121266211547,0.7102465310462154,20545.54874420166,-12.799999999999727,113.0,183170788.0,4.247802074352882,66.0,2.5880601707986086,149.0,38.47257017964043,51.78119538622859,54.0,-79.0,228.0,27.53517795984206,70.1774368107316,-0.24860115668571142,96175424.31300354,0.05831959835614201,2243.580441697447,197.86081949764554,9440.94927948692,-125.85395995803086,57.9558784794225,28.942735703625683,0.33521880579683316,4.244884718601015,3.514282269725714,10.499736344512364,0.3029914811441303,0.2089843454933365,0.9526248151570803,0.855656748675702,-0.03138052348571834,0.4107133240878171,0.2162368534545084,13.80588494500133,0.003931778545905732,8.319916293905395,0.3450267574779655,0.007946138439085305,27.61176989000267,4.949692846711072,21.72465354576204,2022.0020057984812,0.0578330535881906,22.793739207012297,210.73429342585962,1.203998312432186,254.2591640481636,0.017458405421066022,0.015368932565145842,4.597393775943069,31092.183950689996,0.8883998275807391,0.9400548903950081,0.07039079533950433,0.9547453267391105,201.08157825309516,0.014895244860314115,820.6168423694779,0.05149453077117708,27.830864056124096,207.21197289156626,18.006086847389557,3787.1529241967874,0.1538392475709759,0.020788526672163268,6296.708207831325,0.39512476203760827,0.6528208127459116,132.89582617200813,0.015952964449564705,6.402861605385905,0.42846772242088565,12.55900654182367,6.54757481998145,8375.356249831957,0.22518635898776537,1.9187118287544336,2169.08082165999,22.48441441300293,210.89035571209635,8.465006856128841,1801.4684752507192,0.08756060854410022,0.015065040102667349,0.36514964166441305,75.24550005207111,0.007861436245110943,19.95225181505928,0.00019426267844440694,548.2131562395202,0.25407070262708503,0.030051208917091066
3,0.588209777135679,0.3488762733226738,17.192942950255734,49.280917806508654,50.062400179607494,45.12826839033552,57.486942301328305,58.97659095988848,5345.391035079956,28.987517680008175,0.20991715426883328,7042.970157627759,1.3175780988532322,5480.031967163086,-2.0,111.0,55097873.0,4.124384242903376,61.0,2.6480717019353603,149.0,34.764180970657605,54.63894487774954,56.0,-79.0,228.0,24.947688847855428,69.4873203348586,-0.16798931866760566,25747258.920669556,0.06431462841738136,1843.0733899655006,204.06025660731575,5820.327487645461,-44.60583430671696,45.609086899673756,22.952371848029106,0.32669027651219823,3.7631177430454597,3.3539396506747354,8.438329157738284,0.32526218764683884,0.23206243370204835,0.9615199310821505,0.8691278003696468,-0.03832439709804261,0.449735016625802,0.23889483120412291,14.085072618545542,0.005016142838863902,7.992461041159995,0.34552216219111137,0.010866590913565457,28.170145237091084,4.780539577391041,17.140364686925718,686.1242164832686,0.06375399889976283,18.765217476750784,214.77488347539656,1.1938929178018063,256.5134352904261,0.011717745142358706,0.010343806810195042,4.455691226382213,9636.074132992642,0.8938934506865247,0.9431452781728833,0.06644018513389599,0.9568386906400602,205.47776654904467,0.010032964988601949,297.65667109508445,0.05649206132000085,23.16254521724575,213.87397988233062,14.41544885177453,3054.6796356044792,0.09465766297724575,0.013349603600921882,2151.9026380717405,0.40840816816696535,0.663289838689501,141.34004999035298,0.010157771838606314,6.163509970252298,0.4617474366839015,9.725252618104058,6.379387655928116,2670.0623082990096,0.23399021192700112,1.9422783592783284,733.8942248707388,18.482118116651677,214.8086057313119,8.083866444658662,1737.6588379633686,0.0578091378208498,0.010158655717238193,0.3890313238769511,83.12144247370058,0.005365140416703347,5.309426667827665,0.0006613359279152998,505.6170028892089,0.18025330879489015,0.10869067475279243
4,0.5832611657215384,0.34931472549828346,11.920533342999947,34.12548190173141,30.158192942590244,29.31116838826382,27.548665214092043,38.855208679353574,2149.9946479797363,19.904068354813123,0.3718089039511896,2166.6524775979706,1.007747847016218,2205.637275695801,-16.0,79.0,5423225.0,3.918097973825364,50.0,2.7844555884521878,148.0,29.613708982703482,30.502936241610737,30.0,-76.0,224.0,21.26139865451389,47.69531110436625,-0.01609641692974469,4946926.060581207,0.07591155803792622,1344.4135819825124,145.762230084422,3018.608914184481,7.874259878367703,31.49508922343455,18.483762948068872,0.25657125471000797,3.4103803883839414,3.2184190862921658,6.68106360129117,0.34030930058064285,0.2470038016419568,0.9682120725924098,0.8788726074033428,-0.045139275241463266,0.5202288435311219,0.25224174147518336,11.93698110237706,0.006908610967655663,7.541655074977324,0.3136500137152775,0.015099955678089165,23.87396220475412,4.5104675632982545,12.494713042875855,166.63918930806838,0.07489519219878785,13.86375336051313,147.76258675715368,1.2284054188069666,181.72104363831124,0.01664823074219146,0.014535919017653593,4.2928968825064056,1951.4775632952083,0.8762763546132718,0.9333053691275168,0.07867363639985504,0.9494975877580971,140.20651117548357,0.014063630669967396,60.38652849740933,0.06257671346881795,19.105816531987433,147.06528497409326,22.4,3116.561658031088,0.208510869719912,0.02083924623803297,389.75440414507773,0.40389057424360386,0.6603392506134251,95.30951884361014,0.016845271532931725,5.993364580187389,0.4047818791946309,16.296796155601495,6.26321693748677,489.65939597315435,0.20539404193504798,2.3999137144723206,180.9731543624161,13.549139115355164,147.8523489932886,9.875,1465.0310402684563,0.09351405167259795,0.01418391505321628,0.34879410617636936,50.60288149852052,0.007682909561564645,1.2792193780619987,0.0028720819859585638,496.5684352825193,0.12672995438734327,0.4706257282898616
5,0.6543955838575255,0.42055206275439616,24.087410489442885,57.275692173955676,50.990015735552724,60.17578125,72.91045186033698,73.562960173562,19017.504358291626,37.480960021019634,0.24375541150112762,14135.099656679791,0.7432678542027988,19126.802444458008,-14.0,77.0,75262182.0,3.8924589904999793,48.0,3.038413303199365,148.0,28.566005367601896,31.753096993240142,32.0,-79.0,227.0,19.910237379240257,47.980085261007666,-0.06917644517089987,43668281.10580444,0.07891900069343807,1293.8294129914489,144.3876638658301,3740.521641878705,-21.967925912775982,34.316285125617114,15.196955641081361,0.38418812408901454,3.0496954534275837,3.0752937429014273,5.6450514050675,0.3655167607959671,0.27601948010275873,0.9735948893693409,0.8900606443282764,-0.04492256964344971,0.466641641010114,0.2825590350989555,11.815544245235966,0.007414608639000147,7.54318606636438,0.3952980477868612,0.015177661586109507,23.631088490471935,4.5871928523800465,12.378310191674622,2320.233370990594,0.07762742212210733,13.363949419667954,150.75011572850514,1.3103708769370301,196.62703348716894,0.01820089692783825,0.01479951401806619,4.362763730063452,25309.963711431126,0.8448165769492451,0.9142606391864643,0.10861509667089977,0.9349389026799686,141.10785763411226,0.014071915065777086,586.9023635050057,0.060574090567138576,20.199913224493642,155.39663535968623,254.99483950872124,38120.8886365982,1.8793053865746807,0.021024772276132763,3404.819795644545,0.3514108572241248,0.6138553636791501,95.90214532788417,0.014475252372981624,6.4640147141639845,0.2963631358394763,243.6093518434672,6.529740409762481,5660.765882604839,0.17314917207368058,3.092717094841325,2580.0988896705717,13.005682030090018,150.50897745694797,13.520600740219619,1996.6401982075674,0.14370430394296754,0.014474321475716955,0.26406885221689363,40.76152830111888,0.00541117280910211,14.7931633230536,0.00023636472817479146,420.9904277038291,0.1039427683853224,0.039720103404464385
6,0.4736304086626767,0.34836582052625104,19.724025615125576,56.61871645539141,63.69993163004849,39.17376361154445,62.51052767779713,64.08763250341346,13463.664849599203,26.81634581272325,0.34262907610233273,7987.951833514335,0.5932969902880586,13519.468307495117,0.0,73.0,62756180.0,3.607982206038156,38.0,3.3865924275675514,149.0,23.11350331323081,36.15005373920882,36.0,-79.0,228.0,15.887952709953158,46.64531551195905,0.042821033281597816,29325988.960266113,0.09794642673048191,868.9590738625216,151.6000249809323,1691.5868872281428,2.79572815452126,22.24204515004289,10.392429596198934,0.35798719885233476,2.5018759710993734,2.8201790996030445,3.937766342188558,0.40751029067269173,0.32463788971393287,0.981507657428328,0.9072609054321087,-0.04675461323158511,0.4348178018385144,0.3272323277437445,12.191686724560364,0.011549624813159926,6.948258620566323,0.3623621167428383,0.023809251192195548,24.383373449120732,4.271235813811528,8.158618686560455,2440.8469874849443,0.09537718876093783,9.16605306118497,157.2332635845848,1.4403692247616737,224.67299522057147,0.01272390403397159,0.009250549298131532,4.196844798404962,20643.038660876282,0.8034056399837763,0.887363685096237,0.15943322562464737,0.9149502099546207,144.18385437914017,0.008571954448217765,387.71156158735613,0.06660566253003884,17.342257141053516,166.49596289297372,3119.2786462807076,461415.8524308538,21.848842435066018,0.012762880858201943,1890.6210273148943,0.32479316737929814,0.5879165945370675,99.89707755656178,0.008150734583586516,6.416743408807375,0.2018167319626946,3094.7267149157324,6.4801313863456045,4102.908539333634,0.14224971533244232,4.4344114540939925,2825.06878618729,8.770233362084424,156.77762368685643,19.867870887217002,3033.3496168914467,0.15379084590314185,0.009098460843897488,0.192804290423748,31.798842248745814,0.0023158254261204667,11.170549411356015,0.0002644095299821166,375.92653406810825,0.058313291606415595,0.05005595424646708
7,0.7199037098920762,0.32401126675731357,20.389067675993466,62.927033001185734,66.77031204408954,60.00495537321931,73.33368308533002,76.074825520085,11196.926236152649,45.30140451005472,0.19415212095504436,12466.403990918752,1.1133773437452157,11420.845985412598,-14.0,106.0,86706045.0,4.207393259377471,64.0,2.6072455975371436,149.0,36.84431160261365,46.35654880599193,47.0,-79.0,228.0,26.37103240542624,64.93854771871756,-0.11954174498587854,46512747.10893631,0.060619781937337615,2068.085362613846,178.1488759605557,7338.351286846835,-51.28022270361847,50.86346785197831,28.914948685515135,0.2753936360378142,4.240120876986723,3.5150489957848796,10.526375236126949,0.30390936377178823,0.20999613423113067,0.9526688640579083,0.8558248417967005,-0.027326823409399795,0.3757228134906645,0.2156973395569691,13.140069665913071,0.0041931473635427935,8.25141598256816,0.2891426592891125,0.00880749847546637,26.280139331826145,4.865729766572246,19.944604134373357,1169.5281068761485,0.060109144744777174,21.02253552739785,194.73921307597584,1.1818571055832015,229.7258251260397,0.01740845724380098,0.015270252081449161,4.524893710277569,17527.26797455369,0.8996034763907519,0.9463285607928379,0.06255519118770506,0.9594039294251446,186.92066616686014,0.014790841227168486,523.7254140257616,0.05353970701551437,25.489781144300483,196.7271519116745,11.3998159885504,2140.0934369249644,0.1156245477038925,0.01825677897649973,4035.6969944796565,0.4125635856143587,0.6668824676567384,131.25555954244507,0.013375502283419176,6.2248912910343535,0.47575507027868297,6.981740325938415,6.397317666013201,5011.561159476679,0.2437411195698983,1.7132209388147792,1246.4033364135985,20.740038874693017,194.61660425076602,7.451437186907252,1431.4592675453528,0.08609527264396569,0.0150807712026585,0.4007340715428453,78.62017324172085,0.007465466848105156,11.293825243764482,0.000354398531095059,531.3620089084055,0.22844762705494706,0.05310400458638025
8,0.4875322001938488,0.24022701178937508,21.204122485139074,88.26702012898662,74.1592343610398,75.22190520036472,92.74984280554928,93.95338363523045,26376.771926879883,43.03301452803958,0.24601141592772813,17418.468199016163,0.6603714907685673,26544.532775878906,-6.0,92.0,185838934.0,3.9847233016535806,52.0,2.924590863420386,149.0,30.561758266845782,42.91058475467394,43.0,-79.0,228.0,21.377164519962292,57.55089587360786,-0.0626814319600857,86842610.98861694,0.07335365372467133,1470.7873318667985,172.65990177234602,4021.218717208184,-8.572950383418252,36.56890190119342,19.581946304447584,0.3003745709588764,3.4630664263832855,3.244205944633782,7.2487269050945615,0.3419734648086791,0.25040279472537785,0.9666922941144763,0.8778448595849478,-0.03199489887679168,0.3644221946328722,0.25720982059809366,12.977291484776886,0.006251169581792336,7.7689571090403735,0.3018063579842324,0.01307483654166497,25.954582969553776,4.632929960284992,14.037712051410246,3724.955902428624,0.07210293785694712,15.21987272379907,179.76977121839008,1.281976711615284,230.0301346351604,0.013655493194827555,0.011418504699858176,4.426850824804303,44280.899412919345,0.8555416107574971,0.9207929072121982,0.0984891764259887,0.9399934985350029,169.0325870664509,0.010935010302056469,1018.972324108036,0.05662844971146137,22.97085375759539,181.190174502612,160.20979215293985,28070.256029787706,0.9857740162270977,0.017145193856006432,6392.730243414471,0.3552701035575454,0.6174449879310835,110.57363413596221,0.012768008197771545,6.505205646373164,0.3206972143506389,150.48658306612742,6.5191860322748365,10385.203282895793,0.18508979455873018,2.7803049624410905,4115.800156837584,14.8040661903183,179.67215598210626,12.1401379457841,2160.6061950845674,0.09509624058819656,0.011143352055076099,0.28278932682057856,50.74289358053258,0.0048839490222732495,25.72204353272827,0.0001333110165973276,468.40813708161386,0.13554112429069912,0.02106218481865479
9,0.6786816234500205,0.31057234111034804,5.816298825812037,18.727678083044346,19.00202941095027,18.089501812824523,20.35213652696341,21.389058180410156,290.5417513847351,12.710130964849904,0.41318711762937893,513.4242593786104,1.7671272955835338,307.94330978393555,5.0,101.40000000000003,1994142.0,3.8767759028609006,50.0,2.852154442594583,147.0,29.822460023980216,49.23339658444023,46.0,-70.0,217.0,21.23972956582287,61.51382498379224,0.19404041390395257,1139299.977104187,0.07911669289127171,1360.0233248958518,157.8517795217498,2694.890866937315,69.84487510675382,31.639515712494163,17.601451562412137,0.28884749059657505,3.2186092413510874,3.1282557038414085,6.977236340746246,0.36083188820917755,0.27189119745314405,0.9675488357911817,0.8814013516299704,-0.14678377594111677,0.8150343615723563,0.27668777081621065,12.422983574323082,0.010270767701212331,6.993755816297154,0.46739011148333576,0.0308501421926042,24.845967148646174,4.406132805960009,12.310241818726572,38.67117435994454,0.0776208133699138,13.873171331218673,170.18907767346627,1.1906561282214512,198.4669835112054,0.013140658132375959,0.011531432573903374,4.172631945790924,448.9004514084491,0.9000262183163428,0.9452634651875638,0.06878475649474848,0.9595810553615313,164.05292658002324,0.011195084259093876,17.286821705426355,0.06700318490475332,17.611802175350036,181.015503875969,9.848837209302326,1359.2364341085272,0.09310479614295522,0.014643045684951492,104.32558139534883,0.4043627185866234,0.658222747037377,119.72557013158918,0.012025839136294082,5.5674772712937255,0.48956356736242884,5.676476774232317,5.828689104176022,129.2011385199241,0.24516345070194326,2.0125950116840516,41.69449715370019,13.600063371127971,169.06831119544592,7.884250474383301,1140.9430740037951,0.07055265121148425,0.011356937834523028,0.4041933359365251,72.46197265196402,0.006540559914700313,0.3022939843294081,0.014078235416392262,368.079357963558,0.1399734753520264,1.935138316807284
10,0.7468102582455647,0.6955682929634013,17.40048451839932,25.0162129217625,32.008109257304454,26.66127344270926,31.649315212850702,34.05159031855423,3903.1093769073486,18.682364432427484,0.3520600035672634,3405.1892204650767,0.8724298736314682,3944.697280883789,-9.0,105.0,35244464.0,4.130115821027944,60.0,2.6089363363018165,149.0,34.783407272615214,47.17495098604544,47.0,-79.0,228.0,25.095488384182595,63.7545026235366,-0.052909279054315854,15725454.281982422,0.06420931457392583,1839.1606042387461,181.011112794716,6021.7195585012505,-9.165894775018536,46.86170114634659,24.330020028486004,0.3159755897900964,3.8735822589989692,3.388205966926097,8.895463898543928,0.3200305487894187,0.22673395275755379,0.9594882308005501,0.8660377918408879,-0.038090523481106565,0.4481445875798263,0.23449157284567967,13.24300914849796,0.004820439910125221,8.054936628819181,0.32455409845147387,0.010232033057903748,26.48601829699592,4.803679391762572,17.797930293708145,515.6930869210547,0.06355039393374022,18.778876085051078,194.89797771246666,1.220991907122148,236.63345280317077,0.013599346218506768,0.01163760674507733,4.495512800541169,7161.618388711997,0.8811682292382161,0.9358959573467704,0.07620635273257398,0.9514189835983609,185.7223498633693,0.011193741217691084,196.1681715575621,0.05535219287741593,23.868928949956437,198.98306997742662,32.58606094808126,5916.371613995485,0.22716248065818226,0.014410506643879387,1353.6805869074492,0.38196404822444957,0.639904146486579,126.69988350108055,0.009576685933429785,6.282145687543065,0.4087187175642948,26.599864760457372,6.476476797054991,1868.5479183485181,0.21549393591840826,2.153705197204898,556.7589666705109,18.455423353323383,194.50801522315766,9.265021335486104,1732.7631184407796,0.08041640449882902,0.011465770713072535,0.346330393258804,68.4463929526094,0.004832415930975707,4.290036825851921,0.0008859635738125649,492.7422323215769,0.18156432841541148,0.1365459524693245
